"species","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","pc_1","pc_2","pc_3","pc_4","pc_5"
"Tlalocohyla smithii",-103.722209,19.20631,2979,2994,2961,8242,1893,16,1081,5544,138,120,665,1274,3076,2895,181,1.16991901397705,-3.09527802467346,0.502338588237762,0.243381202220917,0.950287818908691
"Tlalocohyla smithii",-96.875504,16.126992,2942,2953,2930,13048,2507,39,920,7024,221,104,684,898,3019,2867,152,1.24514603614807,-1.64758801460266,1.60013794898987,0.0641133636236191,0.299401700496674
"Tlalocohyla smithii",-105.49198,20.479375,2971,2994,2946,12140,3047,23,1112,8463,140,48,512,1926,3014,2920,94,2.24189591407776,-1.53359496593475,1.25521802902222,0.298840403556824,-2.02152490615845
"Tlalocohyla smithii",-105.265922,20.719847,2982,3007,2955,11600,2906,19,1136,8192,143,59,542,2108,3029,2921,108,2.22442293167114,-1.93680703639984,0.964432179927826,0.415861994028091,-1.56204700469971
"Tlalocohyla smithii",-101.831367,19.332494,2935,2956,2909,14449,3219,76,1011,8920,333,123,635,1819,3028,2834,194,1.04612302780151,-1.60101199150085,1.67939698696136,1.18075001239777,0.939597189426422
"Tlalocohyla smithii",-105.112269,22.035537,2983,3012,2948,13893,3827,15,1257,10724,104,107,583,2587,3071,2888,183,2.11317896842957,-2.52980399131775,0.935440719127655,2.10417509078979,0.259224504232407
"Tlalocohyla smithii",-99.155659,18.842978,2956,2979,2930,11821,2520,51,1068,7384,251,127,623,1909,3050,2846,204,0.905082583427429,-2.35344195365906,1.05487596988678,0.921477913856506,1.10059797763824
"Tlalocohyla smithii",-104.149444,19.256667,2967,2981,2948,12288,2836,18,1083,8268,181,99,645,1341,3042,2889,153,1.73329496383667,-2.15915393829346,1.25649905204773,0.667135894298553,0.0800569728016853
"Tlalocohyla smithii",-104.86634,21.459698,2939,2961,2909,13398,3591,23,1165,9643,149,108,616,2146,3028,2852,176,1.37256503105164,-1.77300095558167,1.9198169708252,1.42869305610657,0.326351910829544
"Tlalocohyla smithii",-103.386252,19.146664,2980,2996,2964,13112,3066,18,1106,8756,158,118,654,1204,3082,2901,181,1.90497100353241,-2.71133995056152,0.738731324672699,1.28183805942535,0.827533781528473
"Tlalocohyla smithii",-105.227507,20.715718,2982,3007,2955,11935,2969,21,1141,8447,152,66,574,2125,3032,2917,115,2.23424410820007,-2.00677895545959,1.00355303287506,0.541849315166473,-1.25865805149078
"Tlalocohyla smithii",-105.154788,20.767624,2981,3005,2954,12114,2968,22,1148,8591,160,79,598,2149,3040,2908,132,2.1034300327301,-2.16358208656311,0.994964718818665,0.738260626792908,-0.738496780395508
"Tlalocohyla smithii",-104.165574,20.777397,2933,2957,2901,8160,2224,34,1144,5665,186,142,613,2235,3055,2823,232,0.0297313798218966,-2.65266704559326,1.28459203243256,0.82489800453186,1.67376005649567
